passportArea,weight,firstName,middleName,lastName,currentTeamId,birthDate,height,role,birthArea,playerId,foot,shortName,currentNationalTeamId
"{'name': 'Cape Verde Islands', 'id': '132', 'alpha3code': 'CPV', 'alpha2code': 'CV'}",0,Vagner Jos\u00e9,,Dias Gon\u00e7alves,3782,1996-01-10,0,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Cape Verde Islands', 'id': '132', 'alpha3code': 'CPV', 'alpha2code': 'CV'}",351851,right,Vagner,null
"{'name': 'Ghana', 'id': '288', 'alpha3code': 'GHA', 'alpha2code': 'GH'}",76,Thomas Teye,,Partey,679,1993-06-13,185,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Ghana', 'id': '288', 'alpha3code': 'GHA', 'alpha2code': 'GH'}",217031,right,Thomas,null
"{'name': 'Senegal', 'id': '686', 'alpha3code': 'SEN', 'alpha2code': 'SN'}",92,Issa,,Diop,3780,1997-01-09,194,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",286380,right,I. Diop,4425
"{'name': 'Ghana', 'id': '288', 'alpha3code': 'GHA', 'alpha2code': 'GH'}",75,Enock,,Kwateng,3770,1997-04-09,183,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",286381,right,E. Kwateng,null
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",63,Cl\u00e9ment,,Michelin,3780,1997-05-11,178,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",286382,right,C. Michelin,4426
"{'name': 'Congo DR', 'id': '180', 'alpha3code': 'COD', 'alpha2code': 'CD'}",61,Arnaud,,Lusamba,3775,1997-01-04,180,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",286388,right,A. Lusamba,null
"{'name': 'Mauritania', 'id': '478', 'alpha3code': 'MRT', 'alpha2code': 'MR'}",67,Ousmane,,Demb\u00e9l\u00e9,676,1997-05-15,178,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",286390,both,O. Demb\u00e9l\u00e9,4418
"{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",77,Ole,,K\u00e4uper,2443,1997-01-09,187,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",286404,right,O. K\u00e4uper,null
"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",72,Massimo,,Coda,3219,1988-11-10,184,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",24269,right,M. Coda,null
"{'name': 'Uruguay', 'id': '858', 'alpha3code': 'URY', 'alpha2code': 'UY'}",74,Mauro Wilney,,Arambarri Rosa,698,1995-09-30,175,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Uruguay', 'id': '858', 'alpha3code': 'URY', 'alpha2code': 'UY'}",286448,right,M. Arambarri,null
"{'name': 'Saudi Arabia', 'id': '682', 'alpha3code': 'SAU', 'alpha2code': 'SA'}",65,Fahad Mosaed,,Al Muwallad Al Harbi,16469,1994-09-14,168,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'Saudi Arabia', 'id': '682', 'alpha3code': 'SAU', 'alpha2code': 'SA'}",122623,right,Fahad Al Muwallad,16521
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",75,Matthieu,,Udol,3777,1996-03-20,178,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",286506,left,M. Udol,null
"{'name': 'Tajikistan', 'id': '762', 'alpha3code': 'TJK', 'alpha2code': 'TJ'}",74,Daler,,Kuzyaev,13885,1993-01-15,182,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Russia', 'id': '643', 'alpha3code': 'RUS', 'alpha2code': 'RU'}",220971,right,D. Kuzyaev,14358
"{'name': 'Belgium', 'id': '56', 'alpha3code': 'BEL', 'alpha2code': 'BE'}",77,Baptiste,,Guillaume,3799,1995-06-16,189,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'Belgium', 'id': '56', 'alpha3code': 'BEL', 'alpha2code': 'BE'}",253784,right,B. Guillaume,null
"{'name': 'Morocco', 'id': '504', 'alpha3code': 'MAR', 'alpha2code': 'MA'}",65,Hakim,,Ziyech,9,1993-03-19,180,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Netherlands', 'id': '528', 'alpha3code': 'NLD', 'alpha2code': 'NL'}",221039,left,H. Ziyech,16216
"{'name': 'Netherlands', 'id': '528', 'alpha3code': 'NLD', 'alpha2code': 'NL'}",75,Timo,,Letschert,3315,1993-05-25,188,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Netherlands', 'id': '528', 'alpha3code': 'NLD', 'alpha2code': 'NL'}",221047,right,T. Letschert,null
"{'name': 'Czech Republic', 'id': '203', 'alpha3code': 'CZE', 'alpha2code': 'CZ'}",81,Ji\u0159\u00ed,,Pavlenka,2443,1992-04-14,196,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}","{'name': 'Czech Republic', 'id': '203', 'alpha3code': 'CZE', 'alpha2code': 'CZ'}",253822,right,J. Pavlenka,11555
"{'name': 'Saudi Arabia', 'id': '682', 'alpha3code': 'SAU', 'alpha2code': 'SA'}",72,Salem Mohammed,,Al Dawsari,16467,1991-08-19,171,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Saudi Arabia', 'id': '682', 'alpha3code': 'SAU', 'alpha2code': 'SA'}",122832,right,Salem Al Dawsari,16521
"{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",82,Alexander,,Hack,2460,1993-09-08,193,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",221172,left,A. Hack,null
"{'name': 'Iceland', 'id': '352', 'alpha3code': 'ISL', 'alpha2code': 'IS'}",83,R\u00fanar M\u00e1r,,Sigurj\u00f3nsson,6410,1990-06-18,178,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Iceland', 'id': '352', 'alpha3code': 'ISL', 'alpha2code': 'IS'}",57333,right,R. Sigurj\u00f3nsson,null
"{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",70,Patrick,,Herrmann,2454,1991-02-12,179,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",15018,right,P. Herrmann,null
"{'name': 'Iceland', 'id': '352', 'alpha3code': 'ISL', 'alpha2code': 'IS'}",75,Sverrir Ingi,,Ingason,13897,1993-08-05,188,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Iceland', 'id': '352', 'alpha3code': 'ISL', 'alpha2code': 'IS'}",57347,right,S. Ingason,7839
"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",63,Gabriel,,Boschilia,19830,1996-03-05,172,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Brazil', 'id': '76', 'alpha3code': 'BRA', 'alpha2code': 'BR'}",255320,left,Boschilia,6388
"{'name': 'Netherlands', 'id': '528', 'alpha3code': 'NLD', 'alpha2code': 'NL'}",76,Marco,,Asensio Willemsen,675,1996-01-21,182,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}",288091,left,Marco Asensio,1598
"{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",74,Ermedin,,Demirovi\u0107,696,1998-03-25,184,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'Bosnia-Herzegovina', 'id': '70', 'alpha3code': 'BIH', 'alpha2code': 'BA'}",352328,right,E. Demirovi\u0107,10007
"{'name': 'Iceland', 'id': '352', 'alpha3code': 'ISL', 'alpha2code': 'IS'}",71,Arn\u00f3r Ingvi,,Traustason,6709,1993-04-30,182,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Iceland', 'id': '352', 'alpha3code': 'ISL', 'alpha2code': 'IS'}",57480,right,A. Traustason,7839
"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",84,Giacomo,,Poluzzi,3204,1988-02-25,186,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}","{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",24725,left,G. Poluzzi,null
"{'name': 'Chile', 'id': '152', 'alpha3code': 'CHL', 'alpha2code': 'CL'}",83,Erick Antonio,,Pulgar Farf\u00e1n,3166,1994-01-15,186,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Chile', 'id': '152', 'alpha3code': 'CHL', 'alpha2code': 'CL'}",90268,right,E. Pulgar,12381
"{'name': 'Finland', 'id': '246', 'alpha3code': 'FIN', 'alpha2code': 'FI'}",79,Ville Matti,,Steinmann,2450,1995-01-08,189,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",221376,right,M. Steinmann,null
"{'name': 'Cameroon', 'id': '120', 'alpha3code': 'CMR', 'alpha2code': 'CM'}",80,Felix,,Eboa Eboa,3785,1997-04-17,186,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Cameroon', 'id': '120', 'alpha3code': 'CMR', 'alpha2code': 'CM'}",286915,right,F. Eboa Eboa,null
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",70,Fod\u00e9 ,,Ballo Tour\u00e9,3776,1997-01-03,182,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",286917,left,F. Tour\u00e9,null
"{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}",63,\u00d3scar,,Melendo Jim\u00e9nez,691,1997-08-23,167,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}",450784,left,\u00d3scar Melendo,null
"{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",77,Philipp,,Max,2481,1993-09-30,177,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",221411,left,P. Max,null
"{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}",74,Iv\u00e1n,,L\u00f3pez \u00c1lvarez,695,1994-06-29,174,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}",254189,right,Ivi,null
"{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}",84,Mikel,,Vesga Arruti,678,1993-04-08,191,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}",286963,left,Vesga,null
"{'name': 'Argentina', 'id': '32', 'alpha3code': 'ARG', 'alpha2code': 'AR'}",69,Santiago Lionel,,Ascac\u00edbar,2445,1997-02-25,168,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Argentina', 'id': '32', 'alpha3code': 'ARG', 'alpha2code': 'AR'}",413737,right,S. Ascac\u00edbar,null
"{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}",76,Charles ,,D\u00edas Barbosa de Oliveira,701,1984-04-04,179,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'Brazil', 'id': '76', 'alpha3code': 'BRA', 'alpha2code': 'BR'}",385273,right,Charles,null
"{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}",76,Iv\u00e1n,,Villar Mart\u00ednez,695,1997-07-09,183,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}","{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}",286974,right,Iv\u00e1n Villar,1604
"{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}",75,Antonio,,Sivera Salv\u00e1,696,1996-08-11,184,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}","{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}",286981,right,Antonio Sivera,1604
"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",63,Gaetano,,Letizia,3219,1990-06-29,173,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",24838,right,G. Letizia,null
"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",72,Vincenzo,,Grifo,2454,1993-04-07,180,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",221452,right,V. Grifo,null
"{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}",73,Adri\u00e1n,,Mar\u00edn G\u00f3mez,682,1997-01-09,181,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}",286994,left,Adri\u00e1n Mar\u00edn,null
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",65,Moussa,,Diaby,3197,1999-07-07,170,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",419204,left,M. Diaby,4423
"{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}",70,Benito,,Ram\u00edrez del Toro,714,1995-07-11,175,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}",287003,left,Benito Ram\u00edrez,null
"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",63,Manuel,,Pucciarelli,3165,1991-06-17,174,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",24964,right,M. Pucciarelli,null
"{'name': 'Romania', 'id': '642', 'alpha3code': 'ROU', 'alpha2code': 'RO'}",79,\u015etefan Daniel,,Radu,3162,1986-10-22,183,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Romania', 'id': '642', 'alpha3code': 'ROU', 'alpha2code': 'RO'}",20550,left,\u015e. Radu,null
"{'name': 'Argentina', 'id': '32', 'alpha3code': 'ARG', 'alpha2code': 'AR'}",67,\u00c1ngel Mart\u00edn,,Correa,679,1995-03-09,172,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'Argentina', 'id': '32', 'alpha3code': 'ARG', 'alpha2code': 'AR'}",254408,right,\u00c1. Correa,null
"{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}",70,Iv\u00e1n,,Rodr\u00edguez del Pozo,683,1996-04-30,180,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}",352748,right,Iv\u00e1n Rodr\u00edguez,null
"{'name': 'Albania', 'id': '8', 'alpha3code': 'ALB', 'alpha2code': 'AL'}",62,Ergys,,Ka\u00e7e,12508,1993-07-08,171,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Albania', 'id': '8', 'alpha3code': 'ALB', 'alpha2code': 'AL'}",93608,right,E. Ka\u00e7e,null
"{'name': 'Serbia', 'id': '688', 'alpha3code': 'SRB', 'alpha2code': 'RS'}",75,Du\u0161an,,Basta,3162,1984-08-18,185,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Serbia', 'id': '688', 'alpha3code': 'SRB', 'alpha2code': 'RS'}",20575,right,D. Basta,null
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",90,Jean-Claude,,Billong,3219,1993-12-28,192,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",385655,right,J. Billong,null
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",68,Gauthier,,Banaziak,3789,1997-05-25,183,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",352898,,G. Banaziak,null
"{'name': 'Japan', 'id': '392', 'alpha3code': 'JPN', 'alpha2code': 'JP'}",71,Takuma,,Asano,2445,1994-11-10,173,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'Japan', 'id': '392', 'alpha3code': 'JPN', 'alpha2code': 'JP'}",254649,right,T. Asano,null
"{'name': ""C\\u00f4te d'Ivoire"", 'id': '384', 'alpha3code': 'CIV', 'alpha2code': 'CI'}",78,Kelvin,,Amian Adou,3780,1998-02-08,180,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",352986,right,K. Amian,4425
"{'name': 'Guinea-Bissau', 'id': '624', 'alpha3code': 'GNB', 'alpha2code': 'GW'}",83,Dayotchanculle,,Upamecano,2975,1998-10-27,185,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",352988,right,D. Upamecano,null
"{'name': 'Congo DR', 'id': '180', 'alpha3code': 'COD', 'alpha2code': 'CD'}",75,Jean-Victor,,Makengo,3775,1998-06-12,177,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",352992,left,J. Makengo,4426
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",77,Yann,,Karamoh,3161,1998-07-08,185,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': ""C\\u00f4te d'Ivoire"", 'id': '384', 'alpha3code': 'CIV', 'alpha2code': 'CI'}",352993,right,Y. Karamoh,null
"{'name': 'Portugal', 'id': '620', 'alpha3code': 'PRT', 'alpha2code': 'PT'}",66,Rafael Alexandre,,Fernandes Ferreira da Silva,9607,1993-05-17,171,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Portugal', 'id': '620', 'alpha3code': 'PRT', 'alpha2code': 'PT'}",222676,right,Rafa Silva,null
"{'name': 'Colombia', 'id': '170', 'alpha3code': 'COL', 'alpha2code': 'CO'}",70,John Stiven,,Mendoza Valencia,3789,1992-06-27,171,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'Colombia', 'id': '170', 'alpha3code': 'COL', 'alpha2code': 'CO'}",90880,left,S. Mendoza,null
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",78,Anthony,,Mandrea,3799,1996-12-25,186,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",287521,right,A. Mandrea,null
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",82,Hugo,,Lloris,1624,1986-12-26,188,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",25381,left,H. Lloris,4418
"{'name': 'Portugal', 'id': '620', 'alpha3code': 'PRT', 'alpha2code': 'PT'}",81,Anthony,,Lopes,3766,1990-10-01,184,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",25382,left,A. Lopes,9905
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",78,R\u00e9my,,Vercoutre,,1980-06-26,185,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",25384,right,R. Vercoutre,null
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",82,Bakary,,Kon\u00e9,3779,1988-04-27,188,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Burkina Faso', 'id': '854', 'alpha3code': 'BFA', 'alpha2code': 'BF'}",25392,right,B. Kon\u00e9,null
"{'name': 'Croatia', 'id': '191', 'alpha3code': 'HRV', 'alpha2code': 'HR'}",84,Dejan,,Lovren,1612,1989-07-05,188,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Croatia', 'id': '191', 'alpha3code': 'HRV', 'alpha2code': 'HR'}",25393,right,D. Lovren,9598
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",75,Samuel Yves,,Umtiti,676,1993-11-14,182,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Cameroon', 'id': '120', 'alpha3code': 'CMR', 'alpha2code': 'CM'}",25397,left,S. Umtiti,4418
"{'name': 'Algeria', 'id': '12', 'alpha3code': 'DZA', 'alpha2code': 'DZ'}",71,Mehdi,,Zeffane,3774,1992-05-19,176,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",25399,right,M. Zeffane,null
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",70,Jordan,,Ferri,3766,1992-03-12,172,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",25403,right,J. Ferri,null
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",76,Maxime,,Gonalons,3158,1989-03-10,187,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",25405,right,M. Gonalons,null
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",82,Yoann ,,Gourcuff,3774,1986-07-11,185,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",25406,right,Y. Gourcuff,null
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",72,Cl\u00e9ment,,Grenier,3785,1991-01-07,186,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",25407,right,C. Grenier,null
"{'name': 'Sweden', 'id': '752', 'alpha3code': 'SWE', 'alpha2code': 'SE'}",79,Kim,,K\u00e4llstr\u00f6m,,1982-08-24,185,"{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}","{'name': 'Sweden', 'id': '752', 'alpha3code': 'SWE', 'alpha2code': 'SE'}",25408,left,K. K\u00e4llstr\u00f6m,null
"{'name': 'Mali', 'id': '466', 'alpha3code': 'MLI', 'alpha2code': 'ML'}",79,Alassane,,Pl\u00e9a,3775,1993-03-10,181,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",25410,right,A. Pl\u00e9a,null
"{'name': 'Martinique', 'id': '474', 'alpha3code': 'MTQ', 'alpha2code': 'MQ'}",84,Jimmy,,Briand,3785,1985-08-02,181,"{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",25411,right,J. Briand,null
"{'name': 'Philippines', 'id': '608', 'alpha3code': 'PHL', 'alpha2code': 'PH'}",94,Alphonse,,Ar\u00e9ola,3767,1993-02-27,195,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",25418,right,A. Ar\u00e9ola,4418
"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",80,Salvatore,,Sirigu,3185,1987-01-12,192,"{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}","{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",25421,right,S. Sirigu,3757
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",81,Milan,,Bi\u0161evac,3777,1983-08-31,185,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'Serbia', 'id': '688', 'alpha3code': 'SRB', 'alpha2code': 'RS'}",25423,right,M. Bi\u0161evac,null
"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",70,Christophe,,Jallet,3775,1983-10-31,178,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",25427,right,C. Jallet,null
"{'name': 'Guadeloupe', 'id': '312', 'alpha3code': 'GLP', 'alpha2code': 'GP'}",75,Lo\u00efck,,Landre,3193,1992-05-05,182,"{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}","{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",25428,right,L. Landre,null
